GEOID,NAME,geometry,population_estimate,pov_level_estimate,med_inc_estimate,population_moe,pov_level_moe,med_inc_moe,census_tract,counts
36047116600,"Census Tract 1166, Kings County, New York","list(list(c(-73.884854, -73.883226, -73.882331, -73.880505, -73.880199, -73.879882, -73.879568, -73.881392, -73.883074, -73.883889, -73.884214, -73.884537, -73.884854, 40.676129, 40.67637, 40.676501, 40.676766, 40.675525, 40.674255, 40.672987, 40.672723, 40.672475, 40.672355, 40.673621, 40.674889, 40.676129)))",3028,3015,51477,712,708,26746,36047116600,3
36005026701,"Census Tract 267.01, Bronx County, New York","list(list(c(-73.90265, -73.901523, -73.900606, -73.899686, -73.898918, -73.899644, -73.899565, -73.899536, -73.89953, -73.899976, -73.90114, -73.902358, -73.903794, -73.90265, 40.870585, 40.870393, 40.870233, 40.870041, 40.869658, 40.868468, 40.868257, 40.868104, 40.867881, 40.867986, 40.86828, 40.868696, 40.869617, 40.870585)))",3639,3639,46123,828,828,7633,36005026701,5
36081005300,"Census Tract 53, Queens County, New York","list(list(c(-73.9309, -73.929651, -73.930548, -73.929454, -73.93135, -73.930867, -73.930365, -73.928425, -73.926988, -73.926188, -73.928051, -73.929301, -73.928501, -73.927703, -73.928956, -73.932152, -73.9309, 40.759253, 40.760798, 40.761223, 40.762366, 40.763275, 40.763874, 40.764491, 40.763416, 40.762725, 40.762351, 40.760048, 40.758504, 40.758129, 40.757753, 40.756213, 40.75771, 40.759253)))",5590,5590,96690,893,893,20376,36081005300,9
36047027600,"Census Tract 276, Kings County, New York","list(list(c(-74.001302, -74.001073, -74.000911, -74.000739, -73.99958, -73.997171, -73.998313, -73.996338, -73.996922, -73.997503, -73.999454, -74.000021, -74.000935, -74.002665, -74.001302, 40.611068, 40.61183, 40.612388, 40.612555, 40.613669, 40.612215, 40.611084, 40.609894, 40.609335, 40.608775, 40.60995, 40.609386, 40.608637, 40.60957, 40.611068)))",3996,3938,56652,756,722,3784,36047027600,6
36005000200,"Census Tract 2, Bronx County, New York","list(list(c(-73.866484, -73.862224, -73.86115, -73.864431, -73.865218, -73.864255, -73.863329, -73.861482, -73.859717, -73.85772, -73.857156, -73.856133, -73.855618, -73.855312, -73.854417, -73.85653, -73.855256, -73.854632, -73.862965, -73.866484, 40.805901, 40.810031, 40.811421, 40.813269, 40.814529, 40.814658, 40.814782, 40.815029, 40.815269, 40.813362, 40.812824, 40.811415, 40.810608, 40.809329, 40.80578, 40.804794, 40.804608, 40.799724, 40.79767, 40.805901)))",4453,4453,70867,563,563,25423,36005000200,2
36081026200,"Census Tract 262, Queens County, New York","list(list(c(-73.796647, -73.794807, -73.792384, -73.788931, -73.787783, -73.789796, -73.795615, -73.796647, 40.68985, 40.690894, 40.691921, 40.693398, 40.691819, 40.69096, 40.688657, 40.68985)))",1505,1505,73523,363,363,13135,36081026200,2
36047102400,"Census Tract 1024, Kings County, New York","list(list(c(-73.89686, -73.89476, -73.891557, -73.889695, -73.892771, -73.895, -73.89686, 40.63205, 40.633405, 40.635475, 40.633802, 40.631809, 40.630386, 40.63205)))",2245,2245,74643,498,498,36371,36047102400,2
36047073200,"Census Tract 732, Kings County, New York","list(list(c(-73.9358, -73.932455, -73.931983, -73.931743, -73.931494, -73.933449, -73.935349, -73.935549, -73.9358, 40.630032, 40.63024, 40.630269, 40.62793, 40.625594, 40.625704, 40.625835, 40.627692, 40.630032)))",2195,2175,61572,447,451,6897,36047073200,1
36061014602,"Census Tract 146.02, New York County, New York","list(list(c(-73.953492, -73.953033, -73.952575, -73.950336, -73.947968, -73.948422, -73.94888, -73.949374, -73.951743, -73.953984, -73.953492, 40.779496, 40.780126, 40.780753, 40.77981, 40.778807, 40.778182, 40.777553, 40.776876, 40.777875, 40.778822, 40.779496)))",7878,7878,115790,980,980,15293,36061014602,2
36061010900,"Census Tract 109, New York County, New York","list(list(c(-73.992528, -73.992079, -73.991633, -73.988787, -73.985947, -73.987294, -73.98778, -73.990623, -73.993464, -73.992528, 40.753474, 40.754091, 40.754707, 40.753517, 40.752317, 40.750451, 40.749772, 40.750992, 40.75219, 40.753474)))",251,251,155417,58,58,47068,36061010900,1
36047038300,"Census Tract 383, Kings County, New York","list(list(c(-73.929591, -73.923396, -73.923252, -73.923104, -73.922959, -73.922814, -73.926095, -73.929009, -73.929161, -73.929309, -73.929452, -73.929591, 40.685635, 40.686345, 40.685612, 40.68488, 40.684148, 40.683415, 40.683038, 40.682703, 40.683437, 40.684169, 40.684903, 40.685635)))",5573,5572,77917,713,712,9466,36047038300,3
36085020804,"Census Tract 208.04, Richmond County, New York","list(list(c(-74.20699, -74.205245, -74.2045, -74.202182, -74.197308, -74.196092, -74.193274, -74.191744, -74.199843, -74.201171, -74.202571, -74.202962, -74.203093, -74.205637, -74.206534, -74.20699, 40.541747, 40.541968, 40.541962, 40.542382, 40.543262, 40.540497, 40.534885, 40.531917, 40.527858, 40.526754, 40.529594, 40.531987, 40.532483, 40.537838, 40.539878, 40.541747)))",6055,6055,92500,771,771,9611,36085020804,1
36081062200,"Census Tract 622, Queens County, New York","list(list(c(-73.733107, -73.732201, -73.731445, -73.732297, -73.730523, -73.729646, -73.72874, -73.727516, -73.726503, -73.726258, -73.725996, -73.726787, -73.732239, -73.733107, 40.6892, 40.690934, 40.692386, 40.692683, 40.694148, 40.695836, 40.697569, 40.697196, 40.696886, 40.690611, 40.686932, 40.687274, 40.688937, 40.6892)))",2195,2185,124236,428,425,33131,36081062200,1
36081134100,"Census Tract 1341, Queens County, New York","list(list(c(-73.796302, -73.792916, -73.786713, -73.786574, -73.788367, -73.787653, -73.788532, -73.787574, -73.788453, -73.7876, -73.786499, -73.788209, -73.793525, -73.79397, -73.794278, -73.794596, -73.794586, -73.795125, -73.796302, 40.738333, 40.739217, 40.740911, 40.740611, 40.740119, 40.738593, 40.738351, 40.736336, 40.736095, 40.734289, 40.731972, 40.731363, 40.730054, 40.732307, 40.732696, 40.734544, 40.735052, 40.736411, 40.738333)))",3508,3508,80964,628,628,33072,36081134100,3
36081094201,"Census Tract 942.01, Queens County, New York","list(list(c(-73.82733, -73.819835, -73.819576, -73.819312, -73.819133, -73.818913, -73.8177, -73.817229, -73.81599, -73.815495604297, -73.8210851044268, -73.821872, -73.823289, -73.824656, -73.825249, -73.82733, 40.587801, 40.591897, 40.590975, 40.589307, 40.588048, 40.587576, 40.586484, 40.585687, 40.583698, 40.5822888418555, 40.5807851459114, 40.582048, 40.584439, 40.585453, 40.586901, 40.587801)))",3343,3229,70236,647,619,17798,36081094201,4
36081039400,"Census Tract 394, Queens County, New York","list(list(c(-73.762385, -73.755082, -73.75381, -73.756413, -73.757097, -73.758788, -73.758124, -73.756887, -73.756106, -73.76073, -73.761174, -73.761954, -73.762203, -73.762385, 40.691668, 40.69366, 40.690975, 40.69012, 40.691649, 40.691179, 40.689537, 40.688005, 40.686762, 40.685098, 40.686451, 40.688235, 40.690226, 40.691668)))",3180,3179,98083,502,502,15392,36081039400,1
36081094700,"Census Tract 947, Queens County, New York","list(list(c(-73.846068, -73.841021, -73.840083, -73.838244, -73.838699, -73.839604, -73.841409, -73.841321, -73.841173, -73.84481, -73.845737, -73.845909, -73.846068, 40.78805, 40.787884, 40.787849, 40.787786, 40.781677, 40.781693, 40.781691, 40.783225, 40.785245, 40.785369, 40.786, 40.787728, 40.78805)))",2324,2324,73487,528,528,18312,36081094700,1
36047088002,"Census Tract 880.02, Kings County, New York","list(list(c(-73.931607, -73.930685, -73.928282, -73.926464, -73.928193, -73.928172, -73.929143, -73.929387, -73.931325, -73.931406, -73.931579, -73.931607, 40.663557, 40.66362, 40.661447, 40.659814, 40.660177, 40.658478, 40.658418, 40.660715, 40.660594, 40.661331, 40.66323, 40.663557)))",1187,1187,87448,365,365,36012,36047088002,1
36047044400,"Census Tract 444, Kings County, New York","list(list(c(-73.973358, -73.971412, -73.969112, -73.96774, -73.965739, -73.965287, -73.966215, -73.967286, -73.968657, -73.97003, -73.970955, -73.971881, -73.972903, -73.973358, 40.616541, 40.616757, 40.61701, 40.617161, 40.61738, 40.614992, 40.614892, 40.614773, 40.614622, 40.614469, 40.614369, 40.614266, 40.614153, 40.616541)))",3900,3900,54265,824,824,18826,36047044400,1
36047019800,"Census Tract 198, Kings County, New York","list(list(c(-74.009217, -74.007426, -74.005637, -74.003436, -74.004019, -74.005227, -74.006434, -74.007599, -74.0098, -74.009217, 40.618582, 40.620303, 40.622024, 40.620696, 40.620136, 40.618973, 40.617814, 40.616695, 40.618024, 40.618582)))",1895,1875,66563,325,324,23189,36047019800,4
36005034400,"Census Tract 344, Bronx County, New York","list(list(c(-73.858602, -73.858571, -73.858541, -73.858488, -73.856614, -73.855572, -73.855707, -73.855781, -73.858673, -73.858602, 40.867734, 40.868571, 40.869551, 40.871284, 40.87125, 40.871222, 40.867678, 40.86544, 40.865495, 40.867734)))",2165,2153,79779,660,658,21859,36005034400,1
36081062700,"Census Tract 627, Queens County, New York","list(list(c(-73.889119, -73.888263, -73.886528, -73.885549, -73.884595, -73.883747, -73.88607, -73.887401, -73.888043, -73.888623, -73.889119, 40.705599, 40.70581, 40.706225, 40.706155, 40.70379, 40.701705, 40.701508, 40.701401, 40.702972, 40.704389, 40.705599)))",2861,2861,66042,574,574,23076,36081062700,3
36047011400,"Census Tract 114, Kings County, New York","list(list(c(-74.002091, -74.001508, -74.000341, -73.999757, -73.999176, -73.996974, -73.99551, -73.996227, -73.996942, -73.998374, -73.999091, -73.999807, -74.002672, -74.002091, 40.639225, 40.639785, 40.640905, 40.641467, 40.642026, 40.640694, 40.63981, 40.639331, 40.638853, 40.637893, 40.637415, 40.636936, 40.638667, 40.639225)))",3709,3119,53148,785,749,12502,36047011400,4
36061023501,"Census Tract 235.01, New York County, New York","list(list(c(-73.94438, -73.94298, -73.941368, -73.940346, -73.940167, -73.938588, -73.939248, -73.940595, -73.941536, -73.942453, -73.943898, -73.945292, -73.94438, 40.829651, 40.831568, 40.830891, 40.830458, 40.830383, 40.829717, 40.828296, 40.826414, 40.826821, 40.827207, 40.827815, 40.828401, 40.829651)))",7298,7293,71592,1147,1146,8342,36061023501,1
36047084600,"Census Tract 846, Kings County, New York","list(list(c(-73.929599, -73.925721, -73.925382, -73.925743, -73.929106, -73.929355, -73.929599, 40.644433, 40.644674, 40.642384, 40.640014, 40.639795, 40.642134, 40.644433)))",1905,1905,53281,272,272,18136,36047084600,2
36061004800,"Census Tract 48, New York County, New York","list(list(c(-73.986679, -73.986213, -73.985787, -73.985361, -73.984934, -73.982695, -73.980275, -73.980711, -73.981127, -73.981562, -73.982564, -73.984941, -73.98718, -73.986679, 40.733978, 40.734618, 40.735205, 40.73579, 40.736376, 40.735431, 40.73441, 40.733813, 40.733242, 40.732643, 40.731361, 40.732347, 40.733292, 40.733978)))",6541,5367,164620,775,752,11913,36061004800,4
36005015100,"Census Tract 151, Bronx County, New York","list(list(c(-73.902275, -73.900252, -73.900742, -73.899449, -73.898999, -73.898453, -73.896966, -73.896369, -73.896473, -73.896692, -73.897172, -73.896696, -73.896395, -73.895603, -73.898205, -73.897945, -73.900428, -73.902275, 40.829637, 40.831195, 40.831269, 40.833218, 40.833892, 40.834721, 40.834343, 40.83351, 40.833047, 40.831966, 40.830368, 40.830414, 40.828763, 40.828316, 40.827889, 40.828522, 40.829151, 40.829637)))",5311,5263,27135,912,909,4901,36005015100,9
36005034000,"Census Tract 340, Bronx County, New York","list(list(c(-73.864385, -73.864326, -73.864266, -73.863332, -73.861379, -73.861433, -73.861498, -73.861562, -73.86352, -73.864461, -73.864385, 40.867839, 40.869656, 40.871389, 40.871375, 40.871336, 40.869603, 40.867782, 40.86555, 40.865508, 40.865489, 40.867839)))",5775,5670,57782,915,909,13027,36005034000,4
36047115000,"Census Tract 1150, Kings County, New York","list(list(c(-73.889151, -73.888256, -73.887371, -73.885668, -73.884854, -73.884537, -73.884214, -73.883889, -73.885517, -73.887289, -73.888192, -73.888515, -73.888838, -73.889151, 40.675496, 40.675625, 40.675756, 40.676009, 40.676129, 40.674889, 40.673621, 40.672355, 40.672113, 40.671848, 40.671715, 40.672983, 40.674251, 40.675496)))",2839,2839,63106,758,758,6930,36047115000,2
36005040100,"Census Tract 401, Bronx County, New York","list(list(c(-73.900276, -73.898873, -73.897403, -73.896313, -73.895443, -73.894376, -73.894922, -73.895777, -73.897068, -73.898387, -73.899618, -73.90108, -73.900276, 40.863788, 40.865584, 40.867474, 40.867038, 40.866602, 40.866067, 40.86535, 40.864227, 40.862534, 40.862344, 40.862159, 40.862756, 40.863788)))",5086,5008,25873,690,693,7513,36005040100,4
36061007200,"Census Tract 72, New York County, New York","list(list(c(-73.982727, -73.981361, -73.980853, -73.979238, -73.977636, -73.978121, -73.978607, -73.979058, -73.979508, -73.979959, -73.98041, -73.980859, -73.982462, -73.984078, -73.982727, 40.745181, 40.747145, 40.747751, 40.747068, 40.746392, 40.745726, 40.745058, 40.744444, 40.743825, 40.743205, 40.742587, 40.74197, 40.742645, 40.743326, 40.745181)))",7882,7660,141161,894,905,28189,36061007200,1
36081040701,"Census Tract 407.01, Queens County, New York","list(list(c(-73.866557, -73.864185, -73.864119, -73.863545, -73.862531, -73.864072, -73.863703, -73.865627, -73.866557, 40.749464, 40.74972, 40.749595, 40.748491, 40.746534, 40.746074, 40.746906, 40.747869, 40.749464)))",3881,3711,73608,955,870,12352,36081040701,6
36047101800,"Census Tract 1018, Kings County, New York","list(list(c(-73.891252, -73.889587, -73.880739, -73.881574, -73.883718, -73.885565, -73.887386, -73.885253, -73.888901, -73.892551, -73.891252, 40.650026, 40.648111, 40.639613, 40.639052, 40.63768, 40.639347, 40.640981, 40.642357, 40.64563, 40.648911, 40.650026)))",2176,2176,86188,428,428,17938,36047101800,1
36047031701,"Census Tract 317.01, Kings County, New York","list(list(c(-73.952937, -73.952849, -73.952768, -73.950001, -73.94723, -73.947313, -73.947396, -73.94748, -73.950251, -73.953019, -73.952937, 40.673571, 40.674462, 40.675355, 40.675204, 40.675053, 40.674162, 40.673272, 40.67238, 40.67253, 40.672681, 40.673571)))",3792,3792,88325,774,774,18779,36047031701,4
36081064500,"Census Tract 645, Queens County, New York","list(list(c(-73.857298, -73.855745, -73.850916, -73.846027, -73.843016, -73.84568, -73.849517, -73.851099, -73.854746, -73.85594, -73.856677, -73.857298, 40.711465, 40.71123, 40.710471, 40.709689, 40.709176, 40.70848, 40.708392, 40.707901, 40.706767, 40.706395, 40.707692, 40.711465)))",2001,1993,87632,394,392,20512,36081064500,2
36005042901,"Census Tract 429.01, Bronx County, New York","list(list(c(-73.877514, -73.876491, -73.875592, -73.8747, -73.873692, -73.872116, -73.871605, -73.872553, -73.874367, -73.874938, -73.875885, -73.876684, -73.877514, 40.874139, 40.875499, 40.875254, 40.875002, 40.876352, 40.876961, 40.876922, 40.875175, 40.872701, 40.872959, 40.873411, 40.873792, 40.874139)))",3257,3248,38833,483,482,14786,36005042901,1
36061027900,"Census Tract 279, New York County, New York","list(list(c(-73.934627, -73.933681, -73.93215, -73.931313, -73.931818, -73.932631, -73.931475, -73.929726, -73.928233, -73.928266, -73.928411, -73.928716, -73.929644, -73.930539, -73.930996, -73.932228, -73.933705, -73.934627, 40.854501, 40.856783, 40.859527, 40.859328, 40.858271, 40.856716, 40.856851, 40.857379, 40.857168, 40.856808, 40.856606, 40.856182, 40.854908, 40.853685, 40.853062, 40.853582, 40.854169, 40.854501)))",11410,11410,51599,1453,1453,8172,36061027900,1
36047098400,"Census Tract 984, Kings County, New York","list(list(c(-73.894679, -73.892551, -73.888901, -73.891021, -73.892837, -73.894679, 40.64753, 40.648911, 40.64563, 40.644245, 40.645874, 40.64753)))",2233,2210,97386,422,421,30619,36047098400,2
36047050600,"Census Tract 506, Kings County, New York","list(list(c(-73.971397, -73.968793, -73.967028, -73.964654, -73.964355, -73.96302, -73.962186, -73.963075, -73.963984, -73.964903, -73.966665, -73.967546, -73.968428, -73.970841, -73.971211, -73.971397, 40.648258, 40.649249, 40.649948, 40.650887, 40.651005, 40.651532, 40.649789, 40.64944, 40.649085, 40.648721, 40.648029, 40.647683, 40.647335, 40.646378, 40.64762, 40.648258)))",5820,5754,73077,1026,1028,25740,36047050600,8
36005043600,"Census Tract 436, Bronx County, New York","list(list(c(-73.852377, -73.851683, -73.851223, -73.850047, -73.848219, -73.846875, -73.848629, -73.852155, -73.853136, -73.852377, 40.896334, 40.897566, 40.898115, 40.899623, 40.899828, 40.8963, 40.895914, 40.895137, 40.894922, 40.896334)))",2214,2214,73550,509,509,15046,36005043600,1
36047119600,"Census Tract 1196, Kings County, New York","list(list(c(-73.876565, -73.875177, -73.872587, -73.870439, -73.870387, -73.870073, -73.869752, -73.869447, -73.871303, -73.873719, -73.874624, -73.874957, -73.875275, -73.875588, -73.876565, 40.68018, 40.68008, 40.677866, 40.677218, 40.676939, 40.675671, 40.674404, 40.673143, 40.672858, 40.672511, 40.672389, 40.673651, 40.674918, 40.676189, 40.68018)))",5099,5089,43916,787,791,5139,36047119600,9
36047066200,"Census Tract 662, Kings County, New York","list(list(c(-73.927033, -73.92617, -73.924365, -73.922498, -73.919693, -73.921584, -73.924441, -73.926249, -73.924821, -73.926641, -73.92846, -73.927033, 40.612536, 40.61306, 40.611462, 40.609809, 40.607311, 40.607639, 40.605794, 40.607414, 40.608341, 40.60998, 40.611613, 40.612536)))",1392,1392,83446,265,265,16204,36047066200,4
36081011100,"Census Tract 111, Queens County, New York","list(list(c(-73.910835, -73.908671, -73.906304, -73.903793, -73.905955, -73.906677, -73.908465, -73.910147, -73.910835, 40.779635, 40.781401, 40.779729, 40.777957, 40.776188, 40.776696, 40.777961, 40.77915, 40.779635)))",3108,3092,99926,492,487,26258,36081011100,3
36081012301,"Census Tract 123.01, Queens County, New York","list(list(c(-73.905955, -73.903793, -73.900167, -73.89779, -73.89637, -73.894232, -73.896565, -73.893407, -73.89289, -73.895008, -73.89522, -73.896648, -73.898809, -73.90024, -73.900955, -73.903096, -73.904553, -73.905955, 40.776188, 40.777957, 40.778779, 40.780728, 40.779668, 40.778154, 40.776247, 40.774028, 40.773808, 40.772078, 40.771904, 40.772914, 40.771146, 40.772151, 40.772656, 40.774169, 40.775196, 40.776188)))",2960,2960,110433,643,643,13138,36081012301,1
