"LOCAL.HEALTH.UNIT","OPERATION.NAME","CITY","STATE","ZIP","MUNICIPALITY","COUNTY","VENDOR.TYPE","CREATION.DATE","LOCATION","LAT","LONG","ADDRESS","census_code","census_tract"
"NYC","A 2 Z GIFT SHOP CORP","BROOKLYN","NY",11224,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2027 MERMAID AVENUE BROOKLYN, NY 11224 (40.576431635, -73.987767936)",40.576431635,-73.987767936,"2027 MERMAID AVENUE BROOKLYN, NY 11224 ","360470326005001","032600"
"NYC","HAN NAM CHAIN CORP.","FLUSHING","NY",11354,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","141-40 NORTHERN BOULEVARD FLUSHING, NY 11354 (40.764434119, -73.824104571)",40.764434119,-73.824104571,"141-40 NORTHERN BOULEVARD FLUSHING, NY 11354 ","360810865001000","086500"
"NYC","K FAMOUS DELI 1 INC","QUEENS","NY",11102,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","8-07 ASTORIA BOULEVARD QUEENS, NY 11102 (40.772703914, -73.932281665)",40.772703914,-73.932281665,"8-07 ASTORIA BOULEVARD QUEENS, NY 11102 ","360810083002003","008300"
"NYC","AAA GUN HILL GAS INC.","BRONX","NY",10469,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1128 EAST GUN HILL ROAD BRONX, NY 10469 (40.873202891, -73.854374557)",40.873202891,-73.854374557,"1128 EAST GUN HILL ROAD BRONX, NY 10469 ","360050348001006","034800"
"NYC","BRONXDALE ENTERPRISES INC,","BRONX","NY",10462,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2090 BRONXDALE AVENUE BRONX, NY 10462 (40.85223598, -73.868248702)",40.85223598,-73.868248702,"2090 BRONXDALE AVENUE BRONX, NY 10462 ","360050224012003","022401"
"NYC","MIDTOWN MINI MARKET INCORPORATED","MANHATTAN","NY",10022,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1095 2ND AVENUE MANHATTAN, NY 10022 (40.759830778, -73.965140569)",40.759830778,-73.965140569,"1095 2ND AVENUE MANHATTAN, NY 10022 ","360610108031001","010803"
"GLENS FALLS DO","MAMA FOOD MART","QUEENSBURY","NY",12804,"QUEENSBURY","WARREN","CONVENIENCE STORE","07/10/2023","446 DIX AVENUE QUEENSBURY, NY 12804 (43.315890894, -73.602361238)",43.315890894,-73.602361238,"446 DIX AVENUE QUEENSBURY, NY 12804 ","361130706031002","070603"
"NYC","383 CAPELLAN GROCERY CORP.","BRONX","NY",10454,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","383 EAST 138TH STREET BRONX, NY 10454 (40.809440078, -73.923229041)",40.809440078,-73.923229041,"383 EAST 138TH STREET BRONX, NY 10454 ","360050039002001","003900"
"NYC","GREEN OLIVE GROCERY INC","QUEENS","NY",11415,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","8045 KEW GARDENS ROAD QUEENS, NY 11415 (40.713369721, -73.829926389)",40.713369721,-73.829926389,"8045 KEW GARDENS ROAD QUEENS, NY 11415 ","360810216011008","021601"
"NYC","FOREST BRO CONVENIENCE CORP","STATEN ISLAND","NY",10310,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1192A FOREST AVENUE STATEN ISLAND, NY 10310 (40.626426631, -74.129625591)",40.626426631,-74.129625591,"1192A FOREST AVENUE STATEN ISLAND, NY 10310 ","360850151001003","015100"
"NYC","AMAL DELI CORP","BRONX","NY",10451,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","909 SHERIDAN AVENUE BRONX, NY 10451 (40.827461672, -73.920697371)",40.827461672,-73.920697371,"909 SHERIDAN AVENUE BRONX, NY 10451 ","360050183011000","018301"
"NYC","PARK DELI 11 CORP","BROOKLYN","NY",11205,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","135 PARK AVENUE BROOKLYN, NY 11205 (40.696313999, -73.974218729)",40.696313999,-73.974218729,"135 PARK AVENUE BROOKLYN, NY 11205 ","360470211002004","021100"
"NYC","BABLO'S CONVENIENCE STORE INC","BROOKLYN","NY",11210,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2165 NOSTRAND AVENUE BROOKLYN, NY 11210 (40.632156707, -73.947411419)",40.632156707,-73.947411419,"2165 NOSTRAND AVENUE BROOKLYN, NY 11210 ","360470774001004","077400"
"NYC","BOLLA OPERATING CORP.","STATEN ISLAND","NY",10314,"STATEN ISLAND","NEW YORK CITY","CONVENIENCE/GAS","07/10/2023","1680 RICHMOND AVENUE STATEN ISLAND, NY 10314 (40.607508715, -74.162928506)",40.607508715,-74.162928506,"1680 RICHMOND AVENUE STATEN ISLAND, NY 10314 ","360850291053001","029105"
"NYC","ALANTERI DELI CORP.","BROOKLYN","NY",11217,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","719 FULTON STREET BROOKLYN, NY 11217 (40.687386114, -73.976782781)",40.687386114,-73.976782781,"719 FULTON STREET BROOKLYN, NY 11217 ","360470033002000","003300"
"NYC","WIDE LAKE 4 INC.","ASTORIA","NY",11106,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","33-02 31ST AVENUE ASTORIA, NY 11106 (40.763417101, -73.9218384)",40.763417101,-73.9218384,"33-02 31ST AVENUE ASTORIA, NY 11106 ","360810061002001","006100"
"NYC","WHOLESOME DELI GROCERY CORP","BRONX","NY",10453,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","49 WEST 181ST STREET BRONX, NY 10453 (40.856552241, -73.907393699)",40.856552241,-73.907393699,"49 WEST 181ST STREET BRONX, NY 10453 ","360050251005003","025100"
"NYC","MAUER, ROBERT","BROOKLYN","NY",11234,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","3103 QUENTIN ROAD BROOKLYN, NY 11234 (40.612526373, -73.940340529)",40.612526373,-73.940340529,"3103 QUENTIN ROAD BROOKLYN, NY 11234 ","360470644003001","064400"
"NYC","IDREES BAGEL STORE INC.","BROOKLYN","NY",11235,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","185 WEST END AVENUE BROOKLYN, NY 11235 (40.578879105, -73.953193379)",40.578879105,-73.953193379,"185 WEST END AVENUE BROOKLYN, NY 11235 ","360470620001006","062000"
"NYC","FLATBUSH SMOKE DEPOT INC","BROOKLYN","NY",11226,"BROOKLYN","NEW YORK CITY","TOBACCO RETAIL","07/10/2023","836 FLATBUSH AVENUE BROOKLYN, NY 11226 (40.652093692, -73.959301149)",40.652093692,-73.959301149,"836 FLATBUSH AVENUE BROOKLYN, NY 11226 ","360470508012000","050801"
"NYC","VAPE VILLE CORPORATION","BROOKLYN","NY",11212,"BROOKLYN","NEW YORK CITY","TOBACCO RETAIL","07/10/2023","745 RALPH AVENUE BROOKLYN, NY 11212 (40.66446726700008, -73.92183060499997)",40.6644672670001,-73.921830605,"745 RALPH AVENUE BROOKLYN, NY 11212 ","360470900006001","090000"
"NYC","ALEX DELI GROCERY INC.","BROOKLYN","NY",11212,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2 SUTTER AVENUE BROOKLYN, NY 11212 (40.665168371, -73.922844731)",40.665168371,-73.922844731,"2 SUTTER AVENUE BROOKLYN, NY 11212 ","360470900007001","090000"
"NYC","SABA GOURMET DELI GROCERY CORP.","BROOKLYN","NY",11238,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","232 UNDERHILL AVENUE BROOKLYN, NY 11238 (40.67368669, -73.967367976)",40.67368669,-73.967367976,"232 UNDERHILL AVENUE BROOKLYN, NY 11238 ","360470207002001","020700"
"NYC","565 LENOX DELI CORP","BROOKLYN","NY",11203,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","565 LENOX ROAD BROOKLYN, NY 11203 (40.654907036, -73.939612812)",40.654907036,-73.939612812,"565 LENOX ROAD BROOKLYN, NY 11203 ","360470814001001","081400"
"NYC","JUST RIGHT CONVENIENCE INC","WOODSIDE","NY",11377,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","57-16 ROOSEVELT AVENUE WOODSIDE, NY 11377 (40.74526148, -73.907020117)",40.74526148,-73.907020117,"57-16 ROOSEVELT AVENUE WOODSIDE, NY 11377 ","360810251002000","025100"
"NYC","SMOKE SHOP ACCESORIES INC","QUEENS","NY",11693,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","8714B ROCKAWAY BEACH BOULEVARD QUEENS, NY 11693 (40.587528521, -73.812740303)",40.587528521,-73.812740303,"8714B ROCKAWAY BEACH BOULEVARD QUEENS, NY 11693 ","360810942021011","094202"
"NYC","AMNAS PETROLEUM INC","BROOKLYN","NY",11214,"BROOKLYN","NEW YORK CITY","CONVENIENCE/GAS","07/10/2023","2955 CROPSEY AVENUE BROOKLYN, NY 11214 (40.582843456, -73.985908997)",40.582843456,-73.985908997,"2955 CROPSEY AVENUE BROOKLYN, NY 11214 ","360470348001008","034800"
"NYC","SKY VIEW CAFE & DELICATESSEN CORP","BRONX","NY",10471,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","5691 RIVERDALE AVENUE BRONX, NY 10471 (40.906612068, -73.904374286)",40.906612068,-73.904374286,"5691 RIVERDALE AVENUE BRONX, NY 10471 ","360050323001000","032300"
"NYC","KINGS 84 MOBILE","BROOKLYN","NY",11234,"BROOKLYN","NEW YORK CITY","CONVENIENCE/GAS","07/10/2023","8401 FLATLANDS  AVENUE BROOKLYN, NY 11234 (40.637858496, -73.910283863)",40.637858496,-73.910283863,"8401 FLATLANDS  AVENUE BROOKLYN, NY 11234 ","360470958002005","095800"
"NYC","BLUESTAR DELI CORP.","BRONX","NY",10473,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1616 BRUCKNER BOULEVARD BRONX, NY 10473 (40.822599205, -73.874666138)",40.822599205,-73.874666138,"1616 BRUCKNER BOULEVARD BRONX, NY 10473 ","360050028001003","002800"
"NYC","2924 MINI MART CORP","BROOKLYN","NY",11229,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2924 AVENUE R BROOKLYN, NY 11229 (40.607259898, -73.943357763)",40.607259898,-73.943357763,"2924 AVENUE R BROOKLYN, NY 11229 ","360470564002000","056400"
"NYC","NOR MEADOW SERVICE STATION INC","FLUSHING","NY",11366,"QUEENS","NEW YORK CITY","CONVENIENCE/GAS","07/10/2023","164-05 UNION TURNPIKE FLUSHING, NY 11366 (40.721915532, -73.80405422)",40.721915532,-73.80405422,"164-05 UNION TURNPIKE FLUSHING, NY 11366 ","360811241003008","124100"
"NYC","COOPER DELI GROCERY CORPORATION","GLENDALE","NY",11385,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","64-55 COOPER AVENUE GLENDALE, NY 11385 (40.698504206, -73.890084566)",40.698504206,-73.890084566,"64-55 COOPER AVENUE GLENDALE, NY 11385 ","360810577002007","057700"
"NYC","GUARDIAN VAPE SHOP 2, INC","BRONX","NY",10458,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2500 ARTHUR AVENUE BRONX, NY 10458 (40.8579402, -73.885372846)",40.8579402,-73.885372846,"2500 ARTHUR AVENUE BRONX, NY 10458 ","360050389003001","038900"
"NYC","FOREST SUPRETTE INC.","STATEN ISLAND","NY",10301,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","350 FOREST AVENUE STATEN ISLAND, NY 10301 (40.630882783, -74.100954474)",40.630882783,-74.100954474,"350 FOREST AVENUE STATEN ISLAND, NY 10301 ","360850059011001","005901"
"NYC","167 N. T. CORP","NEW YORK","NY",10021,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1368 YORK AVENUE NEW YORK, NY 10021 (40.76736636, -73.953153609)",40.76736636,-73.953153609,"1368 YORK AVENUE NEW YORK, NY 10021 ","360610124006000","012400"
"NYC","GARDEN CONVENIENCE DELI CORP","RIDGEWOOD","NY",11385,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","65-02 FRESH POND ROAD RIDGEWOOD, NY 11385 (40.709538018, -73.898993942)",40.709538018,-73.898993942,"65-02 FRESH POND ROAD RIDGEWOOD, NY 11385 ","360810593002002","059300"
"NYC","JC NEW DELI & GROCERY CORP","CORONA","NY",11368,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","4802 108TH STREET CORONA, NY 11368 (40.74579285, -73.856392919)",40.74579285,-73.856392919,"4802 108TH STREET CORONA, NY 11368 ","360810415002001","041500"
"NYC","13TH AVE DELI AND GRILL INC.","BROOKLYN","NY",11228,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","7024 13TH AVENUE BROOKLYN, NY 11228 (40.622756821, -74.005093833)",40.622756821,-74.005093833,"7024 13TH AVENUE BROOKLYN, NY 11228 ","360470196002000","019600"
"NYC","JABAR SUPERSTAR DELI, INC","ROSEDALE","NY",11422,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","14520 243RD STREET ROSEDALE, NY 11422 (40.65925431, -73.74034438)",40.65925431,-73.74034438,"14520 243RD STREET ROSEDALE, NY 11422 ","360810654012008","065401"
"NYC","TOPIA NEWS STAND INC","BROOKLYN","NY",11217,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","22  NEVINS STREET BROOKLYN, NY 11217 (40.688184827, -73.98131879)",40.688184827,-73.98131879,"22  NEVINS STREET BROOKLYN, NY 11217 ","360470037001001","003700"
"NYC","V DELI GRILL AND CONVENIENCE CORP","BROOKLYN","NY",11229,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2113 AVENUE V BROOKLYN, NY 11229 (40.59756781900006, -73.94946037499994)",40.5975678190001,-73.949460375,"2113 AVENUE V BROOKLYN, NY 11229 ","360470578001003","057800"
"NYC","STOP ONE EXPRESS DELI INC.","BROOKLYN","NY",11233,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","2208 FULTON STREET BROOKLYN, NY 11233 (40.677989247, -73.908149998)",40.677989247,-73.908149998,"2208 FULTON STREET BROOKLYN, NY 11233 ","360470369002000","036900"
"NYC","20 AVENUE GROCERY INC.","BROOKLYN","NY",11204,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","6824 20TH AVENUE BROOKLYN, NY 11204 (40.614416115, -73.988273281)",40.614416115,-73.988273281,"6824 20TH AVENUE BROOKLYN, NY 11204 ","360470258003000","025800"
"NYC","8508 GOURMET DELI & GRILL CORP.","BROOKLYN","NY",11214,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","8508 BAY PARKWAY BROOKLYN, NY 11214 (40.60243934, -73.993562429)",40.60243934,-73.993562429,"8508 BAY PARKWAY BROOKLYN, NY 11214 ","360470290003000","029000"
"NYC","CLOVE ROAD BAGLES INC.","STATEN ISLAND","NY",10301,"STATEN ISLAND","NEW YORK CITY","RESTAURANT/ATUPA","07/10/2023","1300 CLOVE (STORE 2) ROAD STATEN ISLAND, NY 10301 (40.615322534, -74.102926401)",40.615322534,-74.102926401,"1300 CLOVE (STORE 2) ROAD STATEN ISLAND, NY 10301 ","360850169012001","016901"
"NYC","60TH STREET CONVENIENCE INC.","BROOKLYN","NY",11219,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","6001 FORT HAMILTON PARKWAY BROOKLYN, NY 11219 (40.632904289, -74.005552155)",40.632904289,-74.005552155,"6001 FORT HAMILTON PARKWAY BROOKLYN, NY 11219 ","360470214003004","021400"
"NYC","FLORENTINO PALAPA PEREZ & JULIAN PALAPA PEREZ","BROOKLYN","NY",11215,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","423 3 AVENUE BROOKLYN, NY 11215 (40.672581284, -73.990004568)",40.672581284,-73.990004568,"423 3 AVENUE BROOKLYN, NY 11215 ","360470121001001","012100"
"NYC","SESE FAMILY DELI CORP","BRONX","NY",10457,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","531 EAST TREMONT AVENUE BRONX, NY 10457 (40.846753712, -73.895963046)",40.846753712,-73.895963046,"531 EAST TREMONT AVENUE BRONX, NY 10457 ","360050375043005","037504"
"NYC","MONA NEWSSTAND INC.","SOUTH OZONE PARK","NY",11420,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","111-01 LEFFERTS BOULEVARD SOUTH OZONE PARK, NY 11420 (40.680419286, -73.821141233)",40.680419286,-73.821141233,"111-01 LEFFERTS BOULEVARD SOUTH OZONE PARK, NY 11420 ","360810166002001","016600"
"NYC","STOP 25TH CONVENIENCE DELI CORP","QUEENS","NY",11368,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","9619 57TH AVENUE QUEENS, NY 11368 (40.737216696, -73.864331084)",40.737216696,-73.864331084,"9619 57TH AVENUE QUEENS, NY 11368 ","360810443023003","044302"
"NYC","KING 163RD DELI CORPORATION","BRONX","NY",10451,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","517 EAST 163RD STREET BRONX, NY 10451 (40.824345327, -73.909315683)",40.824345327,-73.909315683,"517 EAST 163RD STREET BRONX, NY 10451 ","360050185011008","018501"
"NYC","CALIFORNIA FLOWER & CONVENIENCE CORP","BROOKLYN","NY",11238,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","591 VANDERBILT AVENUE BROOKLYN, NY 11238 (40.679844162, -73.967884385)",40.679844162,-73.967884385,"591 VANDERBILT AVENUE BROOKLYN, NY 11238 ","360470203002002","020300"
"NYC","FAISAL DELI AND GROCERY CORPORATION","BROOKLYN","NY",11203,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","4323 AVENUE D BROOKLYN, NY 11203 (40.64189869900008, -73.93533007899998)",40.6418986990001,-73.935330079,"4323 AVENUE D BROOKLYN, NY 11203 ","360470838001002","083800"
"NYC","44 SMOKE SHOP 1 CORP","BUSHWICK","NY",11237,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","44 WYCKOFF  AVENUE BUSHWICK, NY 11237 (40.705775318, -73.921717329)",40.705775318,-73.921717329,"44 WYCKOFF  AVENUE BUSHWICK, NY 11237 ","360470447002003","044700"
"NYC","QUICK STOP TWO GOURMET DELI INC","MIDDLE VILLAGE","NY",11379,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","75-44 METROPOLITAN AVENUE MIDDLE VILLAGE, NY 11379 (40.712961983, -73.876106569)",40.712961983,-73.876106569,"75-44 METROPOLITAN AVENUE MIDDLE VILLAGE, NY 11379 ","360810619002000","061900"
"NYC","RUNTZZ HOUSE CONVENIENCE CORPORATION","MANHATTAN","NY",10027,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2474 FREDERICK DOUGLAS BOULEVARD MANHATTAN, NY 10027 (40.814769417, -73.947602694)",40.814769417,-73.947602694,"2474 FREDERICK DOUGLAS BOULEVARD MANHATTAN, NY 10027 ","360610226003001","022600"
"NYC","LUCKY DELI MINI MARKET CORP","JAMAICA","NY",11412,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","18379 LIBERTY AVENUE JAMAICA, NY 11412 (40.705091795, -73.773406965)",40.705091795,-73.773406965,"18379 LIBERTY AVENUE JAMAICA, NY 11412 ","360810404004003","040400"
"NYC","JAMBO GROCERY & CANDY CORP.","BRONX","NY",10453,"BRONX","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","2233A GRAND CONCOURSE BRONX, NY 10453 (40.85618669, -73.900984658)",40.85618669,-73.900984658,"2233A GRAND CONCOURSE BRONX, NY 10453 ","360050237041001","023704"
"NYC","TOP BK CONVENIENCE INC","BROOKLYN","NY",11212,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1160 WILLMOHR STREET BROOKLYN, NY 11212 (40.658099996, -73.915824887)",40.658099996,-73.915824887,"1160 WILLMOHR STREET BROOKLYN, NY 11212 ","360470890003000","089000"
"NYC","BAGGA GROCERY STORE, INC.","BROOKLYN","NY",11230,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","992 CONEY ISLAND AVENUE BROOKLYN, NY 11230 (40.633364329, -73.967283654)",40.633364329,-73.967283654,"992 CONEY ISLAND AVENUE BROOKLYN, NY 11230 ","360470482001001","048200"
"NYC","ROLL N SMOKE CORP","BRONX","NY",10457,"BRONX","NEW YORK CITY","TOBACCO RETAIL","07/10/2023","229 EAST 181ST STREET BRONX, NY 10457 (40.854483755, -73.900672502)",40.854483755,-73.900672502,"229 EAST 181ST STREET BRONX, NY 10457 ","360050381002000","038100"
"NYC","173RD GOURMETDELI, CORP.","BRONX","NY",10457,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1680 CLAY AVENUE BRONX, NY 10457 (40.843557315, -73.904767397)",40.843557315,-73.904767397,"1680 CLAY AVENUE BRONX, NY 10457 ","360050165001015","016500"
"NYC","KINGSTON GROCERY & SMOKE SHOP, INC","BROOKLYN","NY",11213,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","5-7 KINGSTON AVENUE BROOKLYN, NY 11213 (40.679557459, -73.941105043)",40.679557459,-73.941105043,"5-7 KINGSTON AVENUE BROOKLYN, NY 11213 ","360470271001005","027100"
"NYC","VBA ENTERPRISES INC","FAR ROCKAWAY","NY",11691,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","16-04 MOTT AVENUE FAR ROCKAWAY, NY 11691 (40.6027273, -73.749834371)",40.6027273,-73.749834371,"16-04 MOTT AVENUE FAR ROCKAWAY, NY 11691 ","360811032024002","103202"
"NYC","QUEENS GOURMET DELI CORP","JAMAICA","NY",11434,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","125-21 MERRICK BOULEVARD JAMAICA, NY 11434 (40.682186904, -73.766341523)",40.682186904,-73.766341523,"125-21 MERRICK BOULEVARD JAMAICA, NY 11434 ","360810368002010","036800"
"NYC","HENRIQUEZ, RUBEN","BROOKLYN","NY",11237,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","237 IRVING AVENUE BROOKLYN, NY 11237 (40.700714598, -73.917106145)",40.700714598,-73.917106145,"237 IRVING AVENUE BROOKLYN, NY 11237 ","360470443002002","044300"
"NYC","NEW EVELINA GROCERY, INC","BROOKLYN","NY",11226,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1339  FLATBUSH AVENUE BROOKLYN, NY 11226 (40.638566641, -73.953524676)",40.638566641,-73.953524676,"1339  FLATBUSH AVENUE BROOKLYN, NY 11226 ","360470790023002","079002"
"NYC","J & L DELI GROCERY CORP","SAINT ALBANS","NY",11412,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","20026 HOLLIS AVENUE SAINT ALBANS, NY 11412 (40.706085721, -73.756657659)",40.706085721,-73.756657659,"20026 HOLLIS AVENUE SAINT ALBANS, NY 11412 ","360810508002004","050800"
"NYC","CHOLULA II DELI & GROCERY INC.","BROOKLYN","NY",11205,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","633 MYRTLE AVENUE BROOKLYN, NY 11205 (40.69442268, -73.95855122)",40.69442268,-73.95855122,"633 MYRTLE AVENUE BROOKLYN, NY 11205 ","360471237001004","123700"
"NYC","205-13 HUSAM DELI CORP.","HOLLIS","NY",11423,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","205-13 JAMAICA AVENUE HOLLIS, NY 11423 (40.7139083, -73.754571068)",40.7139083,-73.754571068,"205-13 JAMAICA AVENUE HOLLIS, NY 11423 ","360810484004006","048400"
"NYC","LINDENWOOD FUEL INC","HOWARD BEACH","NY",11414,"QUEENS","NEW YORK CITY","CONVENIENCE/GAS","07/10/2023","9102 SOUTH CONDUIT  AVENUE HOWARD BEACH, NY 11414 (40.668671211, -73.843894663)",40.668671211,-73.843894663,"9102 SOUTH CONDUIT  AVENUE HOWARD BEACH, NY 11414 ","360810062011000","006201"
"NYC","BROT DELI GROCERY CORP","BROOKLYN","NY",11208,"BROOKLYN","NEW YORK CITY","BAR/LOUNGE","07/10/2023","2740 PITKIN  AVENUE BROOKLYN, NY 11208 (40.675396975, -73.871141716)",40.675396975,-73.871141716,"2740 PITKIN  AVENUE BROOKLYN, NY 11208 ","360471196003001","119600"
"NYC","SMART SHOP DELI & GRILL CORP","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1184 BROADWAY BROOKLYN, NY 11221 (40.692419692, -73.92730375)",40.692419692,-73.92730375,"1184 BROADWAY BROOKLYN, NY 11221 ","360470387001000","038700"
"NYC","SOUTH BEACH SMOKE SHOP AND GIFTS CORP.","STATEN ISLAND","NY",10305,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","19 OLYMPIA BOULEVARD STATEN ISLAND, NY 10305 (40.592868463, -74.069081365)",40.592868463,-74.069081365,"19 OLYMPIA BOULEVARD STATEN ISLAND, NY 10305 ","360850070021002","007002"
"NYC","EXECUTIVE DELI AND GROCERY, INC","ASTORIA","NY",11105,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","3701 24TH AVENUE ASTORIA, NY 11105 (40.770044169, -73.911956388)",40.770044169,-73.911956388,"3701 24TH AVENUE ASTORIA, NY 11105 ","360810117003002","011700"
"NYC","GOLDEN Z CORP","BROOKLYN","NY",11230,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1610 AVENUE H BROOKLYN, NY 11230 (40.630021308, -73.961190437)",40.630021308,-73.961190437,"1610 AVENUE H BROOKLYN, NY 11230 ","360470532001000","053200"
"NYC","50 LEXINGTON SMOKE & VARIETY CORP","MANHATTAN","NY",10010,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","50 LEXINGTON AVENUE MANHATTAN, NY 10010 (40.740447962, -73.984302103)",40.740447962,-73.984302103,"50 LEXINGTON AVENUE MANHATTAN, NY 10010 ","360610068001003","006800"
