GEOID,NAME,pov_level_estimate,med_inc_estimate,pov_level_moe,med_inc_moe,census_tract,counts
36005028900,"Census Tract 289, Bronx County, New York",4356,49284,558,5945,36005028900,11
36081026902,"Census Tract 269.02, Queens County, New York",3817,50061,593,9587,36081026902,3
36081046200,"Census Tract 462, Queens County, New York",5788,54489,1025,10010,36081046200,9
36047079802,"Census Tract 798.02, Kings County, New York",5129,84426,629,15236,36047079802,3
36081024900,"Census Tract 249, Queens County, New York",4569,68211,1189,5412,36081024900,3
36047013000,"Census Tract 130, Kings County, New York",4770,81160,841,5228,36047013000,5
36005007900,"Census Tract 79, Bronx County, New York",7151,22534,962,12954,36005007900,7
36047026700,"Census Tract 267, Kings County, New York",4424,96618,569,20673,36047026700,3
36047044600,"Census Tract 446, Kings County, New York",2055,68051,370,28554,36047044600,1
36005039901,"Census Tract 399.01, Bronx County, New York",5211,36338,800,4059,36005039901,4
36081141700,"Census Tract 1417, Queens County, New York",5017,67298,756,22067,36081141700,1
36061007800,"Census Tract 78, New York County, New York",9494,151900,1386,35907,36061007800,1
36005007500,"Census Tract 75, Bronx County, New York",6295,30413,915,10065,36005007500,6
36047013700,"Census Tract 137, Kings County, New York",3491,139821,477,22243,36047013700,2
36081034700,"Census Tract 347, Queens County, New York",2749,61410,464,6601,36081034700,3
36081001600,"Census Tract 16, Queens County, New York",2477,82143,543,23518,36081001600,1
36061030900,"Census Tract 309, New York County, New York",11739,41135,1576,3270,36061030900,6
36047112800,"Census Tract 1128, Kings County, New York",4024,40063,1031,24917,36047112800,3
36005021301,"Census Tract 213.01, Bronx County, New York",1397,34773,576,27203,36005021301,1
36047092400,"Census Tract 924, Kings County, New York",2601,31020,571,3774,36047092400,8
36061022900,"Census Tract 229, New York County, New York",9265,48591,1234,11719,36061022900,1
36047024200,"Census Tract 242, Kings County, New York",2618,55069,434,7166,36047024200,1
36081003100,"Census Tract 31, Queens County, New York",1188,107679,217,29087,36081003100,6
36047023300,"Census Tract 233, Kings County, New York",6942,61049,1190,16795,36047023300,8
36047116200,"Census Tract 1162, Kings County, New York",2728,54097,645,16897,36047116200,1
36081049700,"Census Tract 497, Queens County, New York",2883,63700,772,33827,36081049700,2
36005016600,"Census Tract 166, Bronx County, New York",2383,95372,354,16387,36005016600,3
36061010803,"Census Tract 108.03, New York County, New York",1335,139261,399,44250,36061010803,2
36081150702,"Census Tract 1507.02, Queens County, New York",3080,96336,455,9042,36081150702,2
36005042300,"Census Tract 423, Bronx County, New York",4395,48897,610,13373,36005042300,7
36061013800,"Census Tract 138, New York County, New York",12419,163182,2229,25083,36061013800,1
36047051500,"Census Tract 515, Kings County, New York",2790,167917,490,38679,36047051500,1
36047093000,"Census Tract 930, Kings County, New York",3026,82566,374,16939,36047093000,1
36047091000,"Census Tract 910, Kings County, New York",4593,14446,609,4813,36047091000,3
36061021900,"Census Tract 219, New York County, New York",6386,22068,1171,7840,36061021900,3
36081089201,"Census Tract 892.01, Queens County, New York",8885,132739,1660,29155,36081089201,7
36005013800,"Census Tract 138, Bronx County, New York",3077,81164,513,9636,36005013800,1
36081014300,"Census Tract 143, Queens County, New York",3867,76607,563,21210,36081014300,6
36047114400,"Census Tract 1144, Kings County, New York",2842,72711,515,7390,36047114400,2
36047117202,"Census Tract 1172.02, Kings County, New York",4385,67929,1259,30139,36047117202,1
36047072800,"Census Tract 728, Kings County, New York",3791,70096,565,29672,36047072800,2
36081069400,"Census Tract 694, Queens County, New York",3580,93675,580,23851,36081069400,1
36047005602,"Census Tract 56.02, Kings County, New York",1867,77348,401,27417,36047005602,2
36081000701,"Census Tract 7.01, Queens County, New York",3024,155154,482,29008,36081000701,6
36081056500,"Census Tract 565, Queens County, New York",1739,98750,288,20921,36081056500,2
36047006902,"Census Tract 69.02, Kings County, New York",2157,210000,354,47511,36047006902,5
36005004800,"Census Tract 48, Bronx County, New York",4438,33500,602,18974,36005004800,2
36005023704,"Census Tract 237.04, Bronx County, New York",3821,31420,637,20051,36005023704,5
36061018400,"Census Tract 184, New York County, New York",7753,27293,1123,5630,36061018400,6
36081045000,"Census Tract 450, Queens County, New York",2272,128472,438,83238,36081045000,2
36047005900,"Census Tract 59, Kings County, New York",1229,86167,158,28460,36047005900,2
36047030900,"Census Tract 309, Kings County, New York",2410,59484,448,28298,36047030900,3
36005011502,"Census Tract 115.02, Bronx County, New York",4096,23791,763,8231,36005011502,5
36047041401,"Census Tract 414.01, Kings County, New York",1396,66250,355,24805,36047041401,1
36047037700,"Census Tract 377, Kings County, New York",5183,70865,625,27913,36047037700,2
36047036100,"Census Tract 361, Kings County, New York",2902,20636,554,6035,36047036100,4
36081037700,"Census Tract 377, Queens County, New York",4058,75781,813,13454,36081037700,3
36047119800,"Census Tract 1198, Kings County, New York",3436,38854,771,8896,36047119800,10
36081031700,"Census Tract 317, Queens County, New York",5341,70400,904,18260,36081031700,2
36081011400,"Census Tract 114, Queens County, New York",1636,76698,469,7346,36081011400,1
36005038500,"Census Tract 385, Bronx County, New York",5016,21875,812,5960,36005038500,12
36081023502,"Census Tract 235.02, Queens County, New York",2885,60213,922,28483,36081023502,2
36005015900,"Census Tract 159, Bronx County, New York",2159,28611,562,23675,36005015900,1
36081006100,"Census Tract 61, Queens County, New York",5432,100067,795,14225,36081006100,3
36081073700,"Census Tract 737, Queens County, New York",2233,106023,266,26457,36081073700,7
36061010802,"Census Tract 108.02, New York County, New York",4432,139327,1415,31485,36061010802,1
36081044000,"Census Tract 440, Queens County, New York",4503,72781,866,36002,36081044000,2
36061003800,"Census Tract 38, New York County, New York",7810,72736,1133,9720,36061003800,5
36061026500,"Census Tract 265, New York County, New York",8784,91521,1258,8292,36061026500,1
36047053400,"Census Tract 534, Kings County, New York",4740,50444,824,19280,36047053400,1
36061000900,"Census Tract 9, New York County, New York",1905,208438,343,67056,36061000900,2
36081053000,"Census Tract 530, Queens County, New York",2662,117333,606,42182,36081053000,1
36081010400,"Census Tract 104, Queens County, New York",3397,63000,572,32440,36081010400,1
36047019000,"Census Tract 190, Kings County, New York",5104,65821,912,33755,36047019000,4
36047069602,"Census Tract 696.02, Kings County, New York",5748,84619,1044,13970,36047069602,2
36047011700,"Census Tract 117, Kings County, New York",2911,100167,559,17730,36047011700,2
36081062100,"Census Tract 621, Queens County, New York",2925,83773,554,19135,36081062100,2
36047060800,"Census Tract 608, Kings County, New York",3926,86607,547,35958,36047060800,3
36085012806,"Census Tract 128.06, Richmond County, New York",5574,56345,710,7364,36085012806,1
36005036000,"Census Tract 360, Bronx County, New York",3126,83438,596,15075,36005036000,2
36081039901,"Census Tract 399.01, Queens County, New York",2522,87369,548,10882,36081039901,4
36047023200,"Census Tract 232, Kings County, New York",6589,58086,1327,25800,36047023200,1
36081068200,"Census Tract 682, Queens County, New York",1137,93631,233,15043,36081068200,3
36005045102,"Census Tract 451.02, Bronx County, New York",2159,85461,402,6298,36005045102,1
36061012400,"Census Tract 124, New York County, New York",9779,134163,1279,26603,36061012400,2
36081098700,"Census Tract 987, Queens County, New York",2806,92500,341,24438,36081098700,3
36061022700,"Census Tract 227, New York County, New York",5207,56265,760,13304,36061022700,2
36081058500,"Census Tract 585, Queens County, New York",4737,72950,554,14376,36081058500,6
36005020200,"Census Tract 202, Bronx County, New York",2349,48204,356,5960,36005020200,4
36005002702,"Census Tract 27.02, Bronx County, New York",4303,14681,668,12224,36005002702,6
36081099704,"Census Tract 997.04, Queens County, New York",7432,82873,1529,14427,36081099704,2
36085032300,"Census Tract 323, Richmond County, New York",1105,86471,304,25095,36085032300,2
36085014700,"Census Tract 147, Richmond County, New York",3288,103646,617,17943,36085014700,3
36047039500,"Census Tract 395, Kings County, New York",3838,52264,561,37233,36047039500,4
36081010000,"Census Tract 100, Queens County, New York",4247,108971,834,33923,36081010000,2
36081052600,"Census Tract 526, Queens County, New York",2386,78696,367,25215,36081052600,3
36081026901,"Census Tract 269.01, Queens County, New York",4996,65145,773,13585,36081026901,11
36081011800,"Census Tract 118, Queens County, New York",2650,74052,559,8660,36081011800,1
36047043800,"Census Tract 438, Kings County, New York",2453,65357,362,12088,36047043800,3
36081054700,"Census Tract 547, Queens County, New York",5137,87895,831,23930,36081054700,5
36047022700,"Census Tract 227, Kings County, New York",4244,108750,686,33439,36047022700,6
36081059900,"Census Tract 599, Queens County, New York",1231,77222,239,20941,36081059900,1
36081026501,"Census Tract 265.01, Queens County, New York",2936,53289,430,15803,36081026501,5
36081058200,"Census Tract 582, Queens County, New York",5333,109527,890,20505,36081058200,1
36047090600,"Census Tract 906, Kings County, New York",3476,19049,598,10853,36047090600,8
36085005000,"Census Tract 50, Richmond County, New York",4616,75833,742,25149,36085005000,6
36081012100,"Census Tract 121, Queens County, New York",2041,93750,346,39501,36081012100,3
36047014102,"Census Tract 141.02, Kings County, New York",2027,141025,401,39965,36047014102,3
36061012700,"Census Tract 127, New York County, New York",7298,132578,1022,41898,36061012700,5
36047087000,"Census Tract 870, Kings County, New York",3253,54432,648,21070,36047087000,2
36047112400,"Census Tract 1124, Kings County, New York",3938,44875,704,20105,36047112400,4
36081032800,"Census Tract 328, Queens County, New York",2850,79401,527,7049,36081032800,1
36047020500,"Census Tract 205, Kings County, New York",3407,128281,575,28662,36047020500,2
36047079602,"Census Tract 796.02, Kings County, New York",5294,68513,860,16852,36047079602,2
36005025100,"Census Tract 251, Bronx County, New York",6448,46728,978,7735,36005025100,6
36005039100,"Census Tract 391, Bronx County, New York",7082,29154,1226,8830,36005039100,13
36047079801,"Census Tract 798.01, Kings County, New York",3198,71583,926,20522,36047079801,1
36047030800,"Census Tract 308, Kings County, New York",1944,53393,369,20739,36047030800,2
36081026100,"Census Tract 261, Queens County, New York",7555,67698,1152,17513,36081026100,7
36081035700,"Census Tract 357, Queens County, New York",3554,82604,818,32328,36081035700,1
36047057600,"Census Tract 576, Kings County, New York",3150,84500,461,25116,36047057600,2
36081071304,"Census Tract 713.04, Queens County, New York",6275,88549,737,33829,36081071304,2
36081004401,"Census Tract 44.01, Queens County, New York",4238,73444,588,24180,36081004401,2
36047027800,"Census Tract 278, Kings County, New York",3337,61975,589,18770,36047027800,5
36005035100,"Census Tract 351, Bronx County, New York",2826,96131,455,20727,36005035100,1
36047012901,"Census Tract 129.01, Kings County, New York",2373,200762,422,24197,36047012901,2
36081077500,"Census Tract 775, Queens County, New York",2201,90781,393,28657,36081077500,3
36005003500,"Census Tract 35, Bronx County, New York",3880,30793,899,2860,36005003500,4
36047074000,"Census Tract 740, Kings County, New York",3940,66250,794,48077,36047074000,4
36081146700,"Census Tract 1467, Queens County, New York",2828,104167,381,20133,36081146700,1
36081109900,"Census Tract 1099, Queens County, New York",3471,88393,562,24479,36081109900,4
36005022300,"Census Tract 223, Bronx County, New York",5440,30694,759,5313,36005022300,5
36081020400,"Census Tract 204, Queens County, New York",2158,56458,412,4751,36081020400,1
36047058000,"Census Tract 580, Kings County, New York",4214,43375,846,23942,36047058000,5
36047011200,"Census Tract 112, Kings County, New York",6274,45833,942,13269,36047011200,2
36061021500,"Census Tract 215, New York County, New York",4136,49293,519,14714,36061021500,1
36047011901,"Census Tract 119.01, Kings County, New York",1364,151875,209,33847,36047011901,4
36081006300,"Census Tract 63, Queens County, New York",5715,105171,931,18861,36081006300,9
36047024500,"Census Tract 245, Kings County, New York",4513,92932,640,8505,36047024500,8
36005039000,"Census Tract 390, Bronx County, New York",3108,52386,733,12293,36005039000,2
36047013200,"Census Tract 132, Kings County, New York",2418,86490,638,25182,36047013200,1
36005006301,"Census Tract 63.01, Bronx County, New York",5521,50273,793,9427,36005006301,14
36081050700,"Census Tract 507, Queens County, New York",3717,80833,571,40995,36081050700,1
36005039300,"Census Tract 393, Bronx County, New York",8676,22569,1423,10441,36005039300,6
36081152901,"Census Tract 1529.01, Queens County, New York",6291,72967,711,8119,36081152901,2
36005038700,"Census Tract 387, Bronx County, New York",3567,39080,444,7403,36005038700,4
36005028800,"Census Tract 288, Bronx County, New York",3144,80682,750,4745,36005028800,1
36005013200,"Census Tract 132, Bronx County, New York",7287,122179,997,30880,36005013200,5
36081087100,"Census Tract 871, Queens County, New York",3565,39261,493,7848,36081087100,9
36061011000,"Census Tract 110, New York County, New York",7552,144430,1140,28097,36061011000,2
36047006000,"Census Tract 60, Kings County, New York",3516,85352,561,19775,36047006000,4
36081003302,"Census Tract 33.02, Queens County, New York",1008,48015,252,25056,36081003302,5
36081004001,"Census Tract 40.01, Queens County, New York",2231,89565,334,8406,36081004001,3
36081001902,"Census Tract 19.02, Queens County, New York",4143,134911,597,25700,36081001902,3
36085001100,"Census Tract 11, Richmond County, New York",3099,49539,701,16368,36085001100,3
36005012300,"Census Tract 123, Bronx County, New York",4574,39258,946,9772,36005012300,4
36081040400,"Census Tract 404, Queens County, New York",4313,60625,560,20614,36081040400,2
36005025300,"Census Tract 253, Bronx County, New York",6311,40479,915,12859,36005025300,11
36081028801,"Census Tract 288.01, Queens County, New York",2830,78672,763,47895,36081028801,2
36061024500,"Census Tract 245, New York County, New York",14951,45645,1685,4225,36061024500,2
36081015802,"Census Tract 158.02, Queens County, New York",5114,92760,926,30876,36081015802,6
36081055100,"Census Tract 551, Queens County, New York",4462,66250,551,20986,36081055100,9
36081092900,"Census Tract 929, Queens County, New York",7738,74122,1176,10197,36081092900,3
36061012601,"Census Tract 126.01, New York County, New York",7106,102125,1497,16276,36061012601,1
36081016600,"Census Tract 166, Queens County, New York",3990,61490,851,11990,36081016600,4
36005040701,"Census Tract 407.01, Bronx County, New York",3136,45363,613,5252,36005040701,4
36047013600,"Census Tract 136, Kings County, New York",3837,121125,621,19077,36047013600,4
36081027101,"Census Tract 271.01, Queens County, New York",5389,52090,1023,21933,36081027101,3
36081112900,"Census Tract 1129, Queens County, New York",2327,87188,508,11989,36081112900,2
36005038000,"Census Tract 380, Bronx County, New York",5009,39856,716,9942,36005038000,10
36047018100,"Census Tract 181, Kings County, New York",3775,121600,624,17002,36047018100,4
36081071702,"Census Tract 717.02, Queens County, New York",4287,79292,425,20715,36081071702,2
36081040200,"Census Tract 402, Queens County, New York",1706,120833,350,39788,36081040200,3
36047089400,"Census Tract 894, Kings County, New York",3357,55352,707,12088,36047089400,5
36085014608,"Census Tract 146.08, Richmond County, New York",3304,114205,523,35683,36085014608,1
36061017000,"Census Tract 170, New York County, New York",8926,40742,1369,8569,36061017000,8
36081043701,"Census Tract 437.01, Queens County, New York",2868,58625,534,37140,36081043701,1
36081121500,"Census Tract 1215, Queens County, New York",4764,88771,639,6495,36081121500,3
36005016900,"Census Tract 169, Bronx County, New York",1634,45273,276,7447,36005016900,3
36005007000,"Census Tract 70, Bronx County, New York",4214,53014,644,16040,36005007000,4
36047045600,"Census Tract 456, Kings County, New York",2202,68056,380,20085,36047045600,3
36047030400,"Census Tract 304, Kings County, New York",4528,48929,498,11258,36047030400,2
36081052100,"Census Tract 521, Queens County, New York",2058,108194,399,21491,36081052100,4
36005020400,"Census Tract 204, Bronx County, New York",3416,57159,613,15828,36005020400,1
36061022301,"Census Tract 223.01, New York County, New York",7758,55365,1097,14544,36061022301,1
36005021800,"Census Tract 218, Bronx County, New York",6123,50849,1073,16272,36005021800,5
36047043600,"Census Tract 436, Kings County, New York",5057,58193,864,27630,36047043600,2
36061005800,"Census Tract 58, New York County, New York",4001,138706,637,33556,36061005800,1
36081086500,"Census Tract 865, Queens County, New York",4333,40777,672,20838,36081086500,4
36047040900,"Census Tract 409, Kings County, New York",4358,56020,835,8083,36047040900,3
36061018700,"Census Tract 187, New York County, New York",9831,140970,2590,33172,36061018700,1
36085018701,"Census Tract 187.01, Richmond County, New York",1925,122148,301,19449,36085018701,3
36047052000,"Census Tract 520, Kings County, New York",3951,108994,757,3389,36047052000,8
36061022500,"Census Tract 225, New York County, New York",11080,57933,1398,21729,36061022500,2
36005013500,"Census Tract 135, Bronx County, New York",3492,17385,681,16404,36005013500,3
36047034300,"Census Tract 343, Kings County, New York",5340,31420,711,19944,36047034300,2
36061006300,"Census Tract 63, New York County, New York",6177,160781,1010,30498,36061006300,1
36047020700,"Census Tract 207, Kings County, New York",4923,158214,633,25145,36047020700,3
36005029302,"Census Tract 293.02, Bronx County, New York",5920,116413,802,14092,36005029302,2
36081004500,"Census Tract 45, Queens County, New York",3145,74141,437,17148,36081004500,2
36005044901,"Census Tract 449.01, Bronx County, New York",1995,90000,335,34226,36005044901,1
36047014200,"Census Tract 142, Kings County, New York",3403,62847,548,10778,36047014200,3
36005018502,"Census Tract 185.02, Bronx County, New York",6432,23508,968,5453,36005018502,3
36047012200,"Census Tract 122, Kings County, New York",5762,50889,1137,14672,36047012200,3
36047038900,"Census Tract 389, Kings County, New York",3072,83681,526,12086,36047038900,6
36047024600,"Census Tract 246, Kings County, New York",3011,68224,427,12506,36047024600,1
36047038700,"Census Tract 387, Kings County, New York",4147,51125,896,24879,36047038700,7
36047088400,"Census Tract 884, Kings County, New York",4640,38703,1373,19183,36047088400,3
36061002201,"Census Tract 22.01, New York County, New York",6662,26021,864,6158,36061002201,3
36047032100,"Census Tract 321, Kings County, New York",5241,60446,909,26949,36047032100,4
36005017702,"Census Tract 177.02, Bronx County, New York",5412,42262,913,10742,36005017702,8
36005042400,"Census Tract 424, Bronx County, New York",2271,77896,581,11546,36005042400,1
36081062600,"Census Tract 626, Queens County, New York",3100,107946,450,15582,36081062600,1
36005041500,"Census Tract 415, Bronx County, New York",6052,44707,903,12135,36005041500,1
36081117100,"Census Tract 1171, Queens County, New York",2510,61154,384,12667,36081117100,3
36061015900,"Census Tract 159, New York County, New York",8606,144315,1511,30528,36061015900,1
36061005200,"Census Tract 52, New York County, New York",2397,165972,361,38565,36061005200,1
36061012902,"Census Tract 129.02, New York County, New York",2374,86514,500,11646,36061012902,1
36081086900,"Census Tract 869, Queens County, New York",1692,41645,364,35521,36081086900,8
36047057500,"Census Tract 575, Kings County, New York",4402,107365,597,22809,36047057500,9
36005018301,"Census Tract 183.01, Bronx County, New York",4657,43350,616,14178,36005018301,3
36005001600,"Census Tract 16, Bronx County, New York",5826,40033,653,9907,36005001600,2
36081033403,"Census Tract 334.03, Queens County, New York",4629,47813,571,2406,36081033403,1
36047028600,"Census Tract 286, Kings County, New York",5797,42024,1058,5883,36047028600,5
36085017005,"Census Tract 170.05, Richmond County, New York",4873,101509,707,18946,36085017005,5
36047081600,"Census Tract 816, Kings County, New York",2898,56555,403,9203,36047081600,3
36005040900,"Census Tract 409, Bronx County, New York",3272,60278,584,17046,36005040900,1
36081003400,"Census Tract 34, Queens County, New York",2563,72292,402,12716,36081003400,4
36047005800,"Census Tract 58, Kings County, New York",3066,67656,492,11828,36047005800,7
36085015603,"Census Tract 156.03, Richmond County, New York",4903,74656,793,25250,36085015603,3
36047018300,"Census Tract 183, Kings County, New York",2744,158060,471,13773,36047018300,1
36005036100,"Census Tract 361, Bronx County, New York",5728,20435,907,6495,36005036100,1
36047059404,"Census Tract 594.04, Kings County, New York",4310,56771,652,17724,36047059404,2
36005006500,"Census Tract 65, Bronx County, New York",5632,21962,905,5408,36005006500,14
36047029200,"Census Tract 292, Kings County, New York",2766,41827,289,7962,36047029200,4
36005033202,"Census Tract 332.02, Bronx County, New York",3322,44812,494,9800,36005033202,3
36047027100,"Census Tract 271, Kings County, New York",3523,68750,628,47003,36047027100,4
36047017400,"Census Tract 174, Kings County, New York",2384,105197,291,13204,36047017400,2
36061019100,"Census Tract 191, New York County, New York",8809,130625,1060,20299,36061019100,1
36061001800,"Census Tract 18, New York County, New York",6884,71567,883,17487,36061001800,3
36047054200,"Census Tract 542, Kings County, New York",4138,45549,566,18772,36047054200,6
36081118900,"Census Tract 1189, Queens County, New York",1857,46426,429,7398,36081118900,1
36085001700,"Census Tract 17, Richmond County, New York",1543,55323,364,20705,36085001700,6
36047044300,"Census Tract 443, Kings County, New York",4537,84180,685,20950,36047044300,5
36005019900,"Census Tract 199, Bronx County, New York",7889,37080,1220,12282,36005019900,6
36005035900,"Census Tract 359, Bronx County, New York",2420,26442,350,8497,36005035900,2
36081027900,"Census Tract 279, Queens County, New York",7347,67381,1528,15747,36081027900,1
36047042300,"Census Tract 423, Kings County, New York",3757,83949,605,11629,36047042300,2
36085011401,"Census Tract 114.01, Richmond County, New York",3273,75284,581,41727,36085011401,2
36047000501,"Census Tract 5.01, Kings County, New York",3365,141354,420,30955,36047000501,2
36047014101,"Census Tract 141.01, Kings County, New York",1034,114722,202,32843,36047014101,1
36005014300,"Census Tract 143, Bronx County, New York",1579,16196,293,4239,36005014300,1
36047021400,"Census Tract 214, Kings County, New York",2439,73456,509,22630,36047021400,1
36047010100,"Census Tract 101, Kings County, New York",4319,92015,739,36100,36047010100,4
36047004300,"Census Tract 43, Kings County, New York",3802,136226,426,18757,36047004300,4
36085007001,"Census Tract 70.01, Richmond County, New York",3180,67679,709,29075,36085007001,2
36061007100,"Census Tract 71, New York County, New York",5166,176711,789,35837,36061007100,2
36047017000,"Census Tract 170, Kings County, New York",3075,84116,631,29814,36047017000,2
36061025900,"Census Tract 259, New York County, New York",4033,71436,531,14461,36061025900,1
36005004600,"Census Tract 46, Bronx County, New York",1745,29145,366,11846,36005004600,1
36047048500,"Census Tract 485, Kings County, New York",2329,93929,296,25713,36047048500,4
36081063301,"Census Tract 633.01, Queens County, New York",1562,83750,276,25441,36081063301,1
36085007700,"Census Tract 77, Richmond County, New York",1646,80761,337,10692,36085007700,4
36047042100,"Census Tract 421, Kings County, New York",4505,86964,758,23383,36047042100,6
36005022500,"Census Tract 225, Bronx County, New York",8610,47254,1609,9388,36005022500,7
36005018302,"Census Tract 183.02, Bronx County, New York",3546,57180,637,17448,36005018302,1
36081122300,"Census Tract 1223, Queens County, New York",3152,84130,751,11370,36081122300,2
36081093800,"Census Tract 938, Queens County, New York",4585,60917,726,15288,36081093800,12
36047095600,"Census Tract 956, Kings County, New York",4524,78547,805,13885,36047095600,2
36081025302,"Census Tract 253.02, Queens County, New York",3417,67500,931,26279,36081025302,1
36047059402,"Census Tract 594.02, Kings County, New York",5922,80167,815,28526,36047059402,8
36047061003,"Census Tract 610.03, Kings County, New York",1842,51597,334,14458,36047061003,5
36081013200,"Census Tract 132, Queens County, New York",2031,81061,375,14350,36081013200,1
36047051400,"Census Tract 514, Kings County, New York",7733,72477,964,27640,36047051400,2
36005020502,"Census Tract 205.02, Bronx County, New York",2511,37946,339,18137,36005020502,1
36081026000,"Census Tract 260, Queens County, New York",2984,78125,479,10587,36081026000,2
36047050900,"Census Tract 509, Kings County, New York",6003,37003,1310,14498,36047050900,3
36081068300,"Census Tract 683, Queens County, New York",4314,59107,520,12574,36081068300,3
36047059300,"Census Tract 593, Kings County, New York",2396,95595,262,19065,36047059300,2
36047013900,"Census Tract 139, Kings County, New York",3573,151643,452,19481,36047013900,7
36047040300,"Census Tract 403, Kings County, New York",4085,75298,647,17386,36047040300,8
36005024300,"Census Tract 243, Bronx County, New York",5574,31435,637,16870,36005024300,5
36081023800,"Census Tract 238, Queens County, New York",5264,52679,715,7157,36081023800,6
36047039300,"Census Tract 393, Kings County, New York",4284,84148,755,30118,36047039300,3
36081040101,"Census Tract 401.01, Queens County, New York",3159,54424,645,10576,36081040101,2
36061003100,"Census Tract 31, New York County, New York",1537,193667,276,37499,36061003100,3
36085027702,"Census Tract 277.02, Richmond County, New York",6536,82721,760,21638,36085027702,4
36047064400,"Census Tract 644, Kings County, New York",2973,82500,553,22420,36047064400,2
36047083200,"Census Tract 832, Kings County, New York",2129,75625,344,18683,36047083200,1
36047037100,"Census Tract 371, Kings County, New York",5344,78750,878,14167,36047037100,2
36061007002,"Census Tract 70.02, New York County, New York",4292,130405,645,39401,36061007002,1
36047047600,"Census Tract 476, Kings County, New York",3104,46250,1020,40984,36047047600,3
36047078400,"Census Tract 784, Kings County, New York",2767,108500,324,12706,36047078400,1
36047009002,"Census Tract 90.02, Kings County, New York",1381,53712,606,5890,36047009002,2
36061016002,"Census Tract 160.02, New York County, New York",2903,122688,855,36089,36061016002,1
36081016900,"Census Tract 169, Queens County, New York",5893,77027,695,15493,36081016900,7
36047035102,"Census Tract 351.02, Kings County, New York",2659,72955,499,40611,36047035102,6
36047034901,"Census Tract 349.01, Kings County, New York",1937,42229,290,6983,36047034901,1
